tweets_id,tweets_in_thread,created_at,text,retweet_count,like_count,reply_count,quote_count,user_id,username,user_name,user_picture,verified
['1383879915078967305'],1,2021-04-18T20:27:37.000Z,"Parabéns @paiNGamingBR, venceu a tradição!",14,296,18,2,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
"['1384220000878092295', '1384220118343815168']",2,2021-04-19T18:59:00.000Z,"Parabéns pelo feito, Paulo Guedes! https://t.co/vrGKEunOqo
Pra não dizerem que eu só crítico, quando cabe o elogio eu faço e em ser ruim, ele é de longe o pior.",40,502,38,1,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1384269052730695693'],1,2021-04-19T22:13:55.000Z,"Quero registrar meu voto contrário ao PLN 2/2021, uma vez que a votação foi simbólica e o meu voto é divergente ao do partido.",10,131,10,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1384270242528989184'],1,2021-04-19T22:18:38.000Z,"Garantir emendas para promover politicagem em ano que antecede a eleição:

Oposição 🤝 Governo",27,255,7,1,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1384546713189371904'],1,2021-04-20T16:37:14.000Z,"O povo morrendo de covid, de fome, sem vacina, sendo amarrado pra ser intubado, famílias dilaceradas e eu aqui tendo que estudar sobre a privatização dos correios, porque será a pauta da Câmara. 

Totalmente desconexo da realidade.",45,581,60,4,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1384688149687906304'],1,2021-04-21T01:59:15.000Z,"Importantíssima medida no combate à pandemia, o objetivo é matar o coronavirus injetando SK8 na veia. https://t.co/u51JWyR4pN",14,172,15,1,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1384689445547528197'],1,2021-04-21T02:04:24.000Z,Prioridade é tudo! https://t.co/vVLHFJ024m,49,293,12,2,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1384922668097544196'],1,2021-04-21T17:31:09.000Z,"Quem me garante que alguém é ignorante a esse ponto e não é só uma cortina de fumaça pra algo muito ruim que pode vir a acontecer enquanto estamos rindo da ""burrice"" do vereador? https://t.co/jC2EHL4HeD",10,154,12,1,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
"['1384995961668313092', '1384996000524349440', '1384996022154313728']",3,2021-04-21T22:22:23.000Z,"Povo morrendo de fome e de COVID, e toda hora leio algo do tipo: “Precisamos URGENTE de uma terceira via para disputar a eleição presidencial”.
O que nós políticos precisamos é tomar vergonha na cara e aprender que, com eleições, a gente se preocupa durante a campanha, no restante do tempo a gente TRABALHA pelo povo!
No Brasil se ganha uma eleição e já se começa a pensar na próxima. O eleito não desce do palanque, as discussões só giram em torno de poder e mais poder, e o povo é que se ferra!",24,579,34,3,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1384997596284997632'],1,2021-04-21T22:28:53.000Z,"URGENTE de verdade, NESTE MOMENTO, é auxílio no bolso, comida na mesa, e vacina no braço!",81,923,74,4,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1385002249877868545'],1,2021-04-21T22:47:23.000Z,"Acho muito importante que o Ministro do Meio Ambiente se prepare pra um evento tá importante discutindo com a Anitta no Twitter. Ainda bem que todas as nomeações são técnicas, quase não tem gente fazendo cagad****",15,219,14,1,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1385004148886802438'],1,2021-04-21T22:54:55.000Z,"Sim, amanhã é a cúpula do clima, hoje o meio ambiente é um problema do tamanho ou até maior que o covid, uma vez que avança silenciosamente e as consequências podem ser irreversíveis, mas o ministro tá discutindo no Twitter com a Anitta. Como que o brasileiro forme em paz?",21,254,11,1,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1385367982906482691'],1,2021-04-22T23:00:40.000Z,"#tbt de um tempo sem coronavirus, em que me sobrava tempo até pra ensinar o Romário a fazer gol! 

Ainda dei passe pra gol do @RomarioOnze https://t.co/Z9TfBLNYrq",6,142,7,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1386760908496678913'],1,2021-04-26T19:15:40.000Z,A sensação que dá é de união entre os poderes para afundar o combate à corrupção,15,345,29,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1386852776853049346'],1,2021-04-27T01:20:43.000Z,"Pra mim quem nega vacina e quem quer vacina sem a mínima segurança comprovada, tá no mesmo pote.",17,386,23,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1386892791570128897'],1,2021-04-27T03:59:43.000Z,"Quando eu era só um adolescente, eu olhava para o futuro e imaginava muita coisa, mas muita coisa mesmo, porém nunca cogitei um futuro de cemitérios lotados, pratos vazios e tamanho desrespeito vida humana. Cadê os skates voadores? Quando foi que a gente começou a involuir?",20,323,24,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1387060490912870405'],1,2021-04-27T15:06:06.000Z,"Pessoal, depois da apresentação da Anvisa, de todos os comentários que eu li de especialistas, vocês não vão me convencer mandando vídeo de deputado da sua ideologia, tá bom? ""Viva a ciência!"" mas a ciência como um todo ou só quando ela que corroborar com os seus pontos?",12,177,7,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
