tweets_id,tweets_in_thread,created_at,text,retweet_count,like_count,reply_count,quote_count,user_id,username,user_name,user_picture,verified
['1472295610313232392'],1,2021-12-18T20:00:02.000Z,"Nunca vi tanta fome e miséria no Brasil. E o que mais dói é ver crianças passando por isso. É uma indignidade para um país como o nosso. Esse foi um dos assuntos da minha entrevista ao jornalista Roberto D’Ávila, na GloboNews. #CiroNaGloboNews https://t.co/AB2QwyJqPr",621,2610,150,36,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
"['1472535913267871746', '1472535915323138053', '1472535918376538116', '1472535920150786049']",4,2021-12-19T11:54:54.000Z,"THE ECONOMIST DIZ QUE SOBRAL DEVE SER UM EXEMPLO PARA O MUNDO: a @TheEconomist, uma das mais importantes publicações do mundo, fez um artigo muito elogioso sobre o modelo de educação pública em Sobral, que há anos é a melhor do Brasil.
 https://t.co/q4OfXlvcpU
A @TheEconomist destaca que o modelo adotado em Sobral deveria ser exemplo para o Mundo e que desencadeou melhorias em todo o Ceará. Nenhum estado viu o seu desempenho escolar crescer tão rápido – em 2019, 12 das 20 melhores escolas primárias do país eram cearenses!
Muita gente me pergunta qual é a fórmula mágica da educação em Sobral e no Ceará…
E eu digo sempre, com muita sinceridade, que a ‘fórmula mágica’ nada mais é do que enxergar a EDUCAÇÃO COMO PRIORIDADE através da valorização do professor, investimento nos alunos, trabalho de longo prazo e envolvimento da família.",1686,8909,260,155,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1472554859316584461'],1,2021-12-19T13:10:11.000Z,"Hoje é aniversário de @antonionetopdt! Homem de coragem, fé e determinação. Parabéns, meu querido amigo. Que Deus te abençoe hoje e sempre. Estamos juntos! https://t.co/zoTyHqLHrW",241,1891,91,29,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1472685739397758978'],1,2021-12-19T21:50:16.000Z,"O sempre lúcido ministro Gilmar Mendes (@gilmarmendes) faz um importante alerta sobre o uso político, espetacularização da justiça e abuso de poder. A ação abusiva e manipuladora contra mim mostra que o país ainda não se livrou deste mal já batizado como lavajatismo. https://t.co/fdlkgGcmNJ",310,2213,398,97,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1472703176944062467'],1,2021-12-19T22:59:33.000Z,"Não apenas nós, sul-americanos, mas todos democratas do mundo temos muito o que festejar com a vitória de Gabriel Boric (@gabrielboric), no Chile, que afugentou o perigo de mais uma mancha da extrema-direita no mapa da democracia mundial.",974,11162,270,63,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1472899584766758915'],1,2021-12-20T12:00:00.000Z,"Uma nova Petrobras é possível. Uma Petrobras ligada aos interesses do povo brasileiro e líder do processo de transição energética em curso no mundo. É esse o tema que abordo nesse último episódio da série ""A Energia do Futuro"". #OPetróleoÉNosso https://t.co/9CG4f5GDTB",1498,6234,351,466,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1473051766551990277'],1,2021-12-20T22:04:43.000Z,"A última #CIROGAMES do ano promete muito. Eu e @gisellebezerra vamos receber três grandes nomes: o advogado criminalista Antonio Carlos de Almeida, o Kakay, o jurista Luiz Moreira e o economista @eduardomoreira. Garantia de um debate de alto nível. É nesta terça, às 19h30! https://t.co/d6BA4Q4Ps6",519,2273,126,91,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1473204564291686402'],1,2021-12-21T08:11:53.000Z,"A última #CIROGAMES do ano promete muito. Eu e @gisellebezerra vamos receber três grandes nomes: o advogado criminalista Antônio Carlos de Almeida, o Kakay, o jurista Luiz Moreira e o economista @eduardomoreira. Garantia de um debate de alto nível. É hoje, às 19h30! https://t.co/7dZXZFUTzH",317,1345,56,37,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
"['1473226107390504960', '1473226110045462529', '1473226115363782658', '1473226112167813126', '1473226113790971905']",5,2021-12-21T09:37:29.000Z,"Obrigado a @folha por reconhecer, em manchete, o que venho dizendo há anos. E tenho dito com mais ênfase e com mais dados nesta pré-campanha : o Brasil é o país que menos cresce no mundo. https://t.co/sM4vmnkLmj
Faltou, no entanto, apontar a causa do problema. A repetição, desde o governo FHC, do mesmo modelo econômico que se baseia, equivocadamente, no exaurido tripé econômico.
Quem quiser aprofundar esta discussão, com estudos de causas e soluções, leia meu livro “Projeto Nacional : o dever da esperança “. E convoco todos os candidatos para que deixem de politicagem e vamos debater, seriamente, o Brasil. Isso é grave e urgente!
Faltou dizer também,entre outras coisas, que somos campeões da desigualdade,da concentração de renda e de uma supremacia absurda do setor financeiro sobre o setor produtivo. E que temos o sistema tributário mais injusto, onde pobres e classe média pagam mais do que os mais ricos.
Esqueceu de citar, ainda, que durante  50 anos (de 1930-1980) fomos o país que mais cresceu no mundo. E que só voltaremos ao topo do ranking se tivermos a lucidez e coragem de mudar este modelo. Para isso será necessário um presidente capaz de liderar esta mudança.",1733,9711,234,142,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1473261979565445120'],1,2021-12-21T12:00:02.000Z,"Começo a mostrar hoje uma retrospectiva de 2021, ano da maior crise econômica, política e social da nossa história recente. Reagi a tudo isso com a força da verdade. Confira aqui e não esqueça de deixar o seu like! #CiroRetrospectiva2021 https://t.co/Lb0MDC0NP2",777,2446,183,124,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1473413670575161348'],1,2021-12-21T22:02:48.000Z,"Já vai começar a última #CIROGAMES do ano! Curta o vídeo lá no YouTube, deixe seu comentário e compartilhe com a turma!

https://t.co/fdDaZeNu00",242,1127,56,33,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1473420690053345283'],1,2021-12-21T22:30:41.000Z,"CIRO GAMES #15 | 21/12/2021 com Antônio Carlos (Kakay), Luiz Moreira e Eduardo Moreira https://t.co/l9cOjiLhLz",262,977,46,32,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1473426836998823940'],1,2021-12-21T22:55:07.000Z,"O advogado criminalista Antônio Carlos de Almeida, o Kakay, e o jurista Luiz Moreira já estão ON na #CIROGAMES! https://t.co/LaoPJZ210R",176,970,61,15,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1473428006639226881'],1,2021-12-21T22:59:46.000Z,"Eu achava que a gente vivia em um país democrático, mesmo que essa democracia tivesse muitos defeitos - e tem defeitos gravíssimos. Hoje não tenho mais dúvidas de que Bolsonaro transformou o Brasil em um estado policial que se oculta sob a falsa capa de legalidade. #CIROGAMES",259,1808,69,13,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
"['1473428895361863682', '1473428896959934464']",2,2021-12-21T23:03:18.000Z,"O que eles querem é me arrastar para a vala comum da bandidagem que apodreceu na corrupção generalizada a vida pública brasileira. Eu sou limpo, sou honrado, eu nunca pratiquei qualquer tipo de ato ilícito, nunca recebi propina ou pedi vantagem indevida de ninguém. 👇 #CIROGAMES
E se a intenção é me calar ou me prejudicar politicamente, Deus é maior! O povo brasileiro vai ver quem tinha razão. #CIROGAMES",586,4181,149,24,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1473430802910306311'],1,2021-12-21T23:10:53.000Z,"""Só pode existir um motivo para uma ação dessas quando se chega próximo a uma eleição. Advoguei muito nesse processo da Lava Lato e esse é um método deles. É necessário que tenhamos a coragem de fazer esse enfrentamento"". Antônio Carlos (Kakay) na #CIROGAMES",263,1404,105,16,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1473434003877285890'],1,2021-12-21T23:23:36.000Z,"""Está muito claro que Sérgio Moro ganhou porque ele conseguiu eleger o presidente dele e nós não podemos esquecer que ele foi ser ministro. Depois se separaram, ele saiu do governo, mas foi uma briga de quadrilha, não por questão intelectual"". Antônio Carlos (Kakay) na #CIROGAMES",392,2866,308,32,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
